date,mv_lstm_only_return,mv_lstm_only_equity,mv_lstm_only_pnl,mv_lstm_only_drawdown,mv_lstm_only_rolling_sharpe_30d,mv_lstm_only_turnover,mv_lstm_twitter_return,mv_lstm_twitter_equity,mv_lstm_twitter_pnl,mv_lstm_twitter_drawdown,mv_lstm_twitter_rolling_sharpe_30d,mv_lstm_twitter_turnover,lower_lstm_twitter_return,lower_lstm_twitter_equity,lower_lstm_twitter_pnl,lower_lstm_twitter_drawdown,lower_lstm_twitter_rolling_sharpe_30d,lower_lstm_twitter_turnover,vvv_xpl_lstm_twitter_return,vvv_xpl_lstm_twitter_equity,vvv_xpl_lstm_twitter_pnl,vvv_xpl_lstm_twitter_drawdown,vvv_xpl_lstm_twitter_rolling_sharpe_30d,vvv_xpl_lstm_twitter_turnover
2026-04-17 00:00:00+00:00,0.014168312178552151,1.0662201580977149,0.06622015809771487,0.0,,1.0,0.01675293626077473,1.0851067493095397,0.08510674930953965,0.0,,1.4285714285714284,0.004184605172276497,0.8210906283512592,-0.17890937164874077,-0.1418120288324517,,0.24999999999999994,0.06458909876942634,1.3680986907029427,0.36809869070294265,0.0,,2.0
2026-04-18 00:00:00+00:00,0.018657385455816983,1.086113038568106,0.08611303856810593,0.0,,0.25,0.018569885455816983,1.1052570573515517,0.10525705735155166,0.0,,0.49999999999999994,0.03236851129829883,0.8476681096319743,-0.15233189036802575,-0.11403376179165081,,1.0,0.05895086098462343,1.4487492864318172,0.4487492864318172,0.0,,0.0
2026-04-19 00:00:00+00:00,0.01112868399338331,1.0982000473554236,0.09820004735542365,0.0,,0.25,0.010675225233183141,1.1170559253793448,0.11705592537934484,0.0,,0.4444444444444445,0.02755357303768396,0.8710243948024343,-0.12897560519756568,-0.089622226338255,,0.75,0.04301132261753082,1.5110619093824538,0.5110619093824538,0.0,,0.0
2026-04-20 00:00:00+00:00,0.016033347828069235,1.1158078706994752,0.11580787069947518,0.0,,0.5,0.015975014494735904,1.1349009099787106,0.13490090997871063,0.0,,0.6666666666666667,-0.03929276123515197,0.8367994412274695,-0.16320055877253048,-0.12539348283253515,,0.8571428571428571,0.036881440655887124,1.5667920495207142,0.5667920495207142,0.0,,1.0
2026-04-21 00:00:00+00:00,-0.019545853784494104,1.0939984532071956,0.09399845320719558,-0.019545853784494027,,0.5,-0.016739487785680424,1.1159032500581643,0.11590325005816426,-0.016739487785680573,,0.6666666666666667,0.006193299863327826,0.8419819910924564,-0.15801800890754358,-0.11997678240929621,,1.1428571428571428,-0.04273387696594,1.499836950845283,0.4998369508452829,-0.04273387696594011,,0.0
2026-04-22 00:00:00+00:00,0.005491826134112973,1.100006502503198,0.10000650250319798,-0.014161370081008373,,1.2499999999999998,0.008155833782864707,1.125004371483397,0.12500437148339705,-0.008720178482806262,,1.1111111111111112,0.0177617556538965,0.8569370694832219,-0.1430629305167781,-0.10434602504869439,,1.1428571428571428,-0.007901964476332068,1.4879852925394133,0.48798529253941325,-0.05029815986455133,,0.0
2026-04-23 00:00:00+00:00,-0.0028727326615846575,1.0968464778955016,0.0968464778955016,-0.01699342091222844,,0.8571428571428572,-0.006982259226643612,1.1171492993305927,0.1171492993305927,-0.01564155116278032,,0.5714285714285714,-0.007117640596131483,0.8508376994091381,-0.14916230059086188,-0.11072096814089438,,1.1428571428571428,-0.01612450717948377,1.4639922630068951,0.4639922630068951,-0.06561163400418435,,0.0
2026-04-24 00:00:00+00:00,-0.0041973620921373364,1.0922426160682885,0.09224261606828854,-0.021119455463613157,,0.75,-0.0030936537663762767,1.113693226193114,0.11369322619311406,-0.018686815385489774,,1.1428571428571428,0.007463029161685457,0.8571875259716899,-0.1428124740283101,-0.1040842527932544,,1.3333333333333333,0.01801989214643836,1.4903732456894996,0.4903732456894996,-0.048774056426053036,,1.0
2026-04-25 00:00:00+00:00,0.000777440133957134,1.0930917693140383,0.09309176931403829,-0.020358434441940854,,0.6666666666666667,0.007516337771483329,1.1220641206549944,0.12206412065499439,-0.011310934030317243,,1.3333333333333335,-0.0024227898577494278,0.8551107407275763,-0.1448892592724237,-0.10625486837898501,,1.1428571428571428,0.018294258743279352,1.5176385194702042,0.5176385194702042,-0.03137208289099125,,1.0
2026-04-26 00:00:00+00:00,0.0023238828424403135,1.09563198652196,0.09563198652195992,-0.018081862215999056,,0.6666666666666667,0.0014392376896032752,1.1236790376275927,0.12367903762759269,-0.009887975463275023,,0.6666666666666667,-0.018137021758241046,0.8396015786172947,-0.16039842138270533,-0.12246474327751733,,0.5714285714285714,0.026384450029581785,1.5576805771501343,0.5576805771501343,-0.005815368014770783,,0.0
2026-04-27 00:00:00+00:00,-0.010813925345987081,1.083783904013036,0.08378390401303593,-0.028700251653865916,,0.6666666666666667,-0.012337746395915746,1.1098153706309368,0.10981537063093683,-0.02210372652555581,,0.5,0.0191776725720082,0.8557031827829584,-0.14429681721704157,-0.10563565945370035,,1.1428571428571428,-0.04242677707225084,1.4915932105536105,0.4915932105536105,-0.04799541776466587,,0.0
2026-04-28 00:00:00+00:00,-0.005460838099858827,1.0778655355779878,0.07786553557798781,-0.03400436232601778,,0.8888888888888888,-0.009321797389676794,1.0994698966059662,0.09946989660596617,-0.03121947745500453,,1.0,-0.011711048627148073,0.8456820011989817,-0.15431799880101826,-0.11610960373622536,,0.857142857142857,-0.015111365588381886,1.4690532002397867,0.4690532002397867,-0.06238150704863865,,0.0
2026-04-29 00:00:00+00:00,-0.02313129185079597,1.0529331132986188,0.05293311329861883,-0.05634908934765048,,0.24999999999999994,-0.024771656087459997,1.072234206448728,0.07223420644872802,-0.05521777538371886,,0.25,0.009517214977492888,0.8537305386069889,-0.1462694613930111,-0.10769742881844158,,1.6666666666666665,-0.02440433483570814,1.4332019340496664,0.43320193404966645,-0.08526346269877572,,0.0
2026-04-30 00:00:00+00:00,-0.0015546238760863029,1.051296198340763,0.05129619834076293,-0.05781611158404121,,0.49999999999999994,0.0001504900286595021,1.0723955670051861,0.07239556700518612,-0.05507559507965942,,0.7499999999999999,-0.00950162956880522,0.8456187072775687,-0.15438129272243128,-0.11617575731310115,,0.9999999999999998,-0.024906148797273635,1.397506393423685,0.3975063934236851,-0.10804602700710286,,1.0
2026-05-01 00:00:00+00:00,-0.0074624725341176,1.0434509293354228,0.04345092933542283,-0.06484713297343336,,1.4285714285714286,0.0014090274510439485,1.073906601797474,0.0739066017974741,-0.05374417065396542,,0.9999999999999999,-0.020692617360129954,0.8281206429353063,-0.1718793570646937,-0.13446439418062783,,1.5,0.04320349508114159,1.4578835540178292,0.4578835540178292,-0.06951049792229946,,1.0
2026-05-02 00:00:00+00:00,0.0017663024128880352,1.0452939792296383,0.04529397922963829,-0.06319537020798505,,0.4999999999999999,0.003608741016898836,1.077782052599699,0.07778205259969906,-0.05032937843012486,,0.24999999999999994,-0.0005823794012423605,0.8276383625311171,-0.1723616374688829,-0.13496846428849885,,2.0,-0.001937513006851077,1.4550588856694453,0.4550588856694453,-0.07131333343531343,,0.0
2026-05-03 00:00:00+00:00,-5.3765270714130554e-05,1.045237778715869,0.04523777871586909,-0.06324573776251219,,0.4444444444444445,0.0007760266569043908,1.0786184402028496,0.07861844020284958,-0.049592408712507585,,0.5714285714285714,0.000576707024127245,0.828115667388226,-0.17188433261177405,-0.13446959452576257,,1.2499999999999998,0.007920808624476194,1.4665841286401766,0.4665841286401766,-0.06395738407735185,,0.0
2026-05-04 00:00:00+00:00,-0.034000606281641456,1.0096990605310534,0.009699060531053405,-0.09509595061549847,,0.4444444444444445,-0.016598539484209484,1.060714949434746,0.06071494943474609,-0.06536778664258558,,0.4444444444444444,-0.0023140480684914746,0.8261993679276187,-0.17380063207238128,-0.13647247348877078,,1.1428571428571428,-0.025040450040251017,1.4298602020371372,0.42986020203713715,-0.08739631243690882,,0.0
2026-05-05 00:00:00+00:00,0.04066396430113486,1.0507574270833775,0.05075742708337749,-0.05829896465537476,,0.75,0.054755334966878094,1.1187947517954209,0.11879475179542087,-0.014191686729365549,,0.6666666666666667,0.028380537843704225,0.8496473503555331,-0.15035264964446693,-0.11196509784353847,,1.1428571428571428,0.0835079476237297,1.5492648928981099,0.5492648928981099,-0.011186651494667688,,0.0
2026-05-06 00:00:00+00:00,0.0630715158453832,1.117030290795321,0.1170302907953209,0.0,3.5174391169799124,0.4444444444444444,0.06159367859326303,1.1877054361493373,0.18770543614933732,0.0,5.228053108811027,0.4444444444444445,0.04881032010805793,0.8911189095053498,-0.10888109049465022,-0.06861983000215377,-2.740539935160408,1.0,0.13817592337727547,1.763336000030302,0.763336000030302,0.0,7.756316206990262,0.0
2026-05-07 00:00:00+00:00,0.012474470827283545,1.130964652571039,0.13096465257103906,0.0,2.678872859343753,0.22222222222222227,0.010439444726906598,1.2001044214018648,0.2001044214018648,0.0,4.5526342542302185,0.4444444444444444,0.017660897128470243,0.9068568688953583,-0.09314313110464167,-0.0521708206323247,-0.9852268099735512,0.75,0.03527102270163596,1.8255306641179827,0.8255306641179827,0.0,7.48251311647238,0.0
2026-05-08 00:00:00+00:00,-0.0009875865715555847,1.1298477270672558,0.12984772706725578,-0.000987586571555621,3.054042594326018,0.5,0.005298970138281584,1.206463738893693,0.20646373889369296,0.0,5.650091752433066,1.0,-0.02472111243073429,0.8844383582808125,-0.11556164171918748,-0.0756022123406036,-1.341147265898731,1.0,0.03993772190213203,1.898438200105341,0.898438200105341,0.0,8.84808161350845,1.0
2026-05-09 00:00:00+00:00,0.03126620320524089,1.16517377569272,0.16517377569272007,0.0,3.5513129871549682,0.25,0.03246342968693934,1.2456296896511103,0.24562968965111032,0.0,6.096713834129128,1.0,-0.011917844310775399,0.873897759624344,-0.12610224037565598,-0.08661904125515352,-2.0655187995688418,1.0,0.10532557219266891,2.0983922898038565,1.0983922898038565,0.0,8.837223523848172,0.0
2026-05-10 00:00:00+00:00,0.018068483893456867,1.1862266992919022,0.18622669929190216,0.0,5.367233476782819,0.5,0.0006344603285193441,1.2464199922732198,0.24641999227321976,0.0,7.527777683924952,0.24999999999999994,-0.003345356041565537,0.8709742604744741,-0.12902573952552587,-0.08967462576374152,-2.0628003639362373,1.25,-0.04332949826493859,2.00747000472364,1.0074700047236398,-0.04332949826493859,8.482414252918078,0.0
2026-05-11 00:00:00+00:00,0.027647028780063348,1.219022342986905,0.21902234298690493,0.0,6.552731486387841,0.75,0.032465221988729066,1.28688529401356,0.28688529401356,0.0,8.21503377898523,0.2857142857142857,-0.022202534709200264,0.8516364242254696,-0.1483635757745304,-0.10988615648188782,-2.934659613176621,1.2,0.09992825984954834,2.2080729889958377,1.2080729889958377,0.0,8.991345106048687,0.0
2026-05-12 00:00:00+00:00,-0.0072289426004514094,1.2102101004407848,0.2102101004407848,-0.007228942600451371,5.7005630312439886,1.0,-0.014140035472437739,1.2686886903072498,0.26868869030724984,-0.014140035472437695,7.132131958506231,1.1428571428571428,0.05891561060334954,0.9018111041707663,-0.09818889582923374,-0.05744455588452402,-0.8536479362873461,1.7142857142857144,0.052758571434021,2.324567765517307,1.324567765517307,0.0,9.2852289820703,2.0
2026-05-13 00:00:00+00:00,-0.02941481363773346,1.1746119958738164,0.17461199587381637,-0.036431118238794746,3.750685420062021,1.25,-0.04603966508626938,1.2102786879067664,0.2102786879067664,-0.05952869806124805,4.137234173120499,1.2,0.03677145260423422,0.9349720084457537,-0.06502799155424632,-0.022785423044368813,1.6503698063234333,0.24999999999999994,-0.1193523735523224,2.047125085219598,1.047125085219598,-0.11935237355232242,5.875019890360758,2.0
2026-05-14 00:00:00+00:00,-0.005907019664426999,1.167673539716118,0.16767353971611798,-0.04212293857138805,3.5495191294693775,1.1428571428571428,-0.003638343508238904,1.2058752782994608,0.20587527829946084,-0.06295045571734192,4.065124238502518,1.25,-0.010228140547825023,0.9254089833350883,-0.07459101666491175,-0.0327805110828544,2.227519047463161,0.5,0.00045545246601104737,2.048057453387894,1.048057453387894,-0.11895128041917014,5.67487694487819,1.0
2026-05-15 00:00:00+00:00,0.0015469752964039798,1.1694799018363233,0.16947990183632333,-0.04064112642036599,3.731303183164763,1.0,0.0015469752964039798,1.2077407375655342,0.20774073756553424,-0.06150086322083015,4.181823553170457,1.0,0.022037731678287185,0.9458028982025034,-0.054197101797496594,-0.01146518751208836,3.9756370258690232,1.4999999999999998,0.06901952844262123,2.189413413044122,1.189413413044122,-0.05814171325872608,6.983991609235553,1.0
2026-05-16 00:00:00+00:00,0.0063034551570812876,1.1768516659546564,0.1768516659546564,-0.0345938507812088,3.772677820839925,0.75,-0.0014313696620364981,1.2060120141141772,0.20601201411417724,-0.06284420241306343,3.822669649753918,1.0,0.014012131692681992,0.9590556129674372,-0.04094438703256276,0.0,4.726334538191733,1.1428571428571428,-0.00035,2.188647118349557,1.1886471183495568,-0.05847136365908545,6.893758879476536,1.0
2026-05-17 00:00:00+00:00,0.02722377478196951,1.2088900106603915,0.20889001066039148,-0.008311851201748044,4.112014540257932,0.5714285714285714,0.02722377478196951,1.238844213570771,0.2388442135707709,-0.037331284043939705,4.077312876499856,0.5714285714285714,0.029456247634972843,0.9873057925987168,-0.012694207401283242,0.0,5.342312115168643,0.5714285714285714,0.0748276322722435,2.352418400095123,1.352418400095123,0.0,6.972599860167042,1.0
2026-05-18 00:00:00+00:00,0.016031263352185486,1.2282700447851145,0.22827004478511448,0.0,4.0415185209982365,0.8571428571428571,0.015166885662597737,1.2576336221117697,0.25763362211176966,-0.022730597698074284,3.9900264848839178,1.1428571428571428,-0.001301817693375051,0.9860205004491401,-0.013979499550859864,-0.001301817693375007,4.5049580410490515,1.1428571428571428,-0.07076324082612992,2.1859536503253723,1.1859536503253723,-0.07076324082613006,5.248493992043286,2.0
2026-05-19 00:00:00+00:00,-0.0006556906511741029,1.2274646795996318,0.2274646795996318,-0.0006556906511739902,3.6769173289611508,0.857142857142857,-0.0006289476536214348,1.256842636396027,0.256842636396027,-0.023345248995608192,3.660894246945059,0.8888888888888888,0.007423498506657779,0.9933402221617582,-0.006659777838241787,0.0,4.003602534291839,1.25,0.03405571796298027,2.2603978713210005,1.2603978713210005,-0.03911741583487083,5.158041556103521,2.0
2026-05-20 00:00:00+00:00,-0.020722698626986565,1.2020282989690179,0.20202829896901786,-0.021364801598403926,2.4831497100689055,0.5714285714285714,-0.014148571585781042,1.239060108382916,0.23906010838291603,-0.03716351865478695,2.7612738909206334,0.4444444444444444,-0.01793003288081714,0.9755295993165597,-0.024470400683440308,-0.01793003288081718,4.874953757249491,1.0,0.019505184143781662,2.304487348039329,1.3044873480393289,-0.020375224090177113,4.9717524479093775,0.0
2026-05-21 00:00:00+00:00,0.02954241844387725,1.2375391219585425,0.23753912195854254,0.0,3.971231292267384,0.8571428571428571,0.030500925595069398,1.276852588556522,0.27685258855652206,-0.007796114777058105,4.09688414720729,0.6666666666666666,0.01906396582449476,0.9941270622587135,-0.005872937741286499,0.0,5.2295610359922104,1.1428571428571428,0.07632808573544025,2.4803844559167123,1.4803844559167123,0.0,6.337891491564112,0.0
2026-05-22 00:00:00+00:00,0.015748080783230915,1.2570279880235542,0.2570279880235542,0.0,4.263894439547834,1.1428571428571428,0.015748080783230915,1.2969605662693877,0.2969605662693877,0.0,4.299561165935958,1.1428571428571428,-0.03534358028769492,0.9589910526176024,-0.041008947382397576,-0.03534358028769491,3.434612851458125,0.5714285714285714,-0.027202238923311233,2.4129124453251984,1.4129124453251984,-0.027202238923311306,6.069303884871503,1.0
2026-05-23 00:00:00+00:00,0.002582199512934312,1.2602738850819732,0.26027388508197324,0.0,4.439417558519181,0.75,0.017490321638295427,1.3196448237256249,0.31964482372562486,0.0,5.0041014100502865,1.25,-0.010074561476068836,0.9493296383030064,-0.05067036169699357,-0.045062070691370915,3.341189903090759,1.1428571428571428,0.04200910903662443,2.5142767473366927,1.5142767473366927,0.0,6.757641062995111,1.0
2026-05-24 00:00:00+00:00,-0.013570613003273809,1.2431711959093934,0.2431711959093934,-0.01357061300327378,4.1120764128108815,0.6666666666666667,-0.013083164767269045,1.3023796930625489,0.30237969306254886,-0.013083164767269007,4.672146140249721,1.0,-6.312359486307438e-05,0.9492697132035267,-0.05073028679647329,-0.04512234980634,3.1258574767109004,1.1428571428571428,-0.0010541335463523866,2.5116263638725114,1.5116263638725114,-0.0010541335463524204,6.524148552667205,2.0
2026-05-25 00:00:00+00:00,0.02060825577964489,1.2687907858925813,0.2687907858925813,0.0,4.66964869563885,0.4444444444444445,0.033276115137028196,1.3457178296810257,0.3457178296810257,0.0,5.271612067500262,0.7499999999999999,-0.021464363480592146,0.9288942430382088,-0.07110575696179122,-0.06561819076959041,2.5307093679936297,1.0,0.09103941019773483,2.740283346676546,1.740283346676546,0.0,7.159015323795585,1.0
2026-05-26 00:00:00+00:00,-0.0032707664598012345,1.264640867545579,0.2646408675455789,-0.0032707664598012887,4.491399734315651,0.75,-0.008852223310642875,1.3338052349395757,0.3338052349395757,-0.008852223310642837,4.952990995927764,0.9999999999999998,0.018614961667997493,0.9461855737659887,-0.05381442623401134,-0.04822470920749211,3.5909717515266806,0.49999999999999994,-0.03188820488452911,2.652900629876061,1.652900629876061,-0.03188820488452915,6.420225290083346,2.0
2026-05-27 00:00:00+00:00,-0.01982552742473781,1.2395686953436098,0.2395686953436098,-0.023031449214390487,4.165012229434375,0.75,-0.020446847521407262,1.3065331226775114,0.3065331226775114,-0.02911807077179185,4.6750644252051,1.0,0.019978525666892528,0.9650889665371158,-0.034911033462884156,-0.029209642131279967,3.6106007653104335,0.24999999999999994,-0.023685390724241733,2.5900656419048596,1.5900656419048596,-0.054818311016586074,6.693905659699099,1.0
2026-05-28 00:00:00+00:00,-0.026520427561737597,1.2066948035509522,0.20669480355095216,-0.048941072895595794,3.437088413204842,1.0,-0.012078018405847251,1.2907527915739634,0.2907527915739634,-0.04084440058291461,4.586842295927153,1.0,0.022536257566697894,0.9868384600617746,-0.013161539938225442,-0.0073316605830836545,4.571793934156896,0.5,-0.024498156866431236,2.5266138075151203,1.5266138075151203,-0.07797352030058025,6.564383150810466,1.0
2026-05-29 00:00:00+00:00,0.010174441229272633,1.21897224891135,0.21897224891134992,-0.039264579736197014,4.505794345174613,0.75,0.010103800205141306,1.303794299894255,0.3037942998942551,-0.031153284040761897,5.707120897225237,1.0,0.0010787808215711266,0.987903042466478,-0.012096957533522024,-0.006260789016339863,4.333850033901881,0.5,0.04353476476222277,2.6366093452702755,1.6366093452702755,-0.03783331440232551,7.373452330481175,2.0
2026-05-30 00:00:00+00:00,0.012077667682850733,1.2336945906483183,0.23369459064831832,-0.02766113659910696,4.906250240635344,0.75,0.011577881394512952,1.3188894756612728,0.3188894756612728,-0.019936091673922518,6.0326205376943465,1.0,-0.0081799559796229,0.9798220390669666,-0.020177960933033368,-0.014389532017411333,4.376609195556364,0.7499999999999999,0.044230050149559975,2.7532267088363787,1.7532267088363787,0.0,8.224254443511002,2.0
2026-05-31 00:00:00+00:00,0.016123852200061083,1.2535864998879467,0.2535864998879467,-0.011983288477255605,5.614336487727,0.75,0.008400153743941336,1.3299683500280937,0.32996835002809366,-0.01170340416509541,6.2357334719283495,0.25,-0.0045773622062290084,0.9753370386965112,-0.024662961303488773,-0.018901028123618602,4.930124213130955,0.7499999999999999,0.03948833793401718,2.8619470555238715,1.8619470555238715,0.0,8.188066307129448,0.0
2026-06-01 00:00:00+00:00,0.010011716913017964,1.266137053050806,0.26613705305080604,-0.0020915448561588112,5.859168936715796,1.1111111111111112,0.0009292278081178659,1.3312041936028565,0.33120419360285647,-0.01078505148557729,6.154838719028592,1.0,0.0007678835411556065,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,4.971708281861405,1.0,0.020293409004807472,2.920025717671722,1.920025717671722,0.0,8.46939190882015,0.0
2026-06-02 00:00:00+00:00,0.003688049178363545,1.2708066287690056,0.27080662876900563,0.0,5.97738328978811,1.1111111111111112,0.0034675301309142776,1.335820184254574,0.33582018425457405,-0.007354918845652536,6.236261809550567,1.1428571428571428,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,4.953978669232148,0.0,0.0013264912288635969,2.9238991061742694,1.9238991061742694,0.0,8.382837232454053,1.0
2026-06-03 00:00:00+00:00,0.01965987536083493,1.2957905286983271,0.2957905286983271,0.0,8.047203208180342,1.1111111111111112,0.01965987536083493,1.3620822425815067,0.3620822425815067,0.0,7.371852287395055,1.1111111111111112,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,5.026382274201311,0.0,0.01789459806084633,2.9762211054497256,1.9762211054497256,0.0,8.988724282469109,1.0
2026-06-04 00:00:00+00:00,-0.03388660205694892,1.2518805907031634,0.2518805907031634,-0.03388660205694893,5.572875482361323,0.6666666666666666,-0.038889622559688156,1.3091113782722583,0.3091113782722583,-0.038889622559688086,4.725985833670205,0.888888888888889,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,4.284264942831841,0.0,-0.05138830840587616,2.8232781373987974,1.8232781373987974,-0.05138830840587616,7.360850815574237,0.0
2026-06-05 00:00:00+00:00,0.023197065669794875,1.2809205469764462,0.2809205469764462,-0.011475606120395443,4.991844629837704,1.1428571428571428,0.015176326325110026,1.3289788797448328,0.32897887974483275,-0.024303497837204202,3.8399253384859424,0.8571428571428572,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,3.083699735371701,0.0,0.13644692674279213,3.2085057625869777,2.2085057625869777,0.0,7.3572879342346456,0.0
2026-06-06 00:00:00+00:00,0.015627602282497616,1.3009382638400735,0.3009382638400735,0.0,5.087105242811468,1.1111111111111112,0.015783157838053175,1.3499543631672846,0.34995436316728457,-0.008903925941532442,3.9961670817528705,0.6666666666666666,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,2.544939038762104,0.0,0.06920647654831409,3.4305551414005837,2.4305551414005837,0.0,7.656892657743735,1.0
2026-06-07 00:00:00+00:00,0.009992737231569156,1.313938198065121,0.313938198065121,0.0,5.475223875156449,1.1111111111111112,0.0034935198408241074,1.3546704555192166,0.3546704555192166,-0.00544151214264621,3.9379592863519632,0.6666666666666667,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,3.4555229147719686,0.0,-0.005787413230538368,3.4107011011871506,2.4107011011871506,-0.00578741323053833,7.127887364803845,1.0
2026-06-08 00:00:00+00:00,0.00032957629474306745,1.3143712409479607,0.31437124094796065,0.0,4.557095949406618,1.1111111111111112,0.0009538584788773732,1.3559626194192982,0.3559626194192982,-0.004492844096264048,3.032822105808494,1.0,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,3.8935283344088845,0.0,-0.007447185356542468,3.3853009778908465,2.3853009778908465,-0.013191498648018052,6.0876083264986365,1.0
2026-06-09 00:00:00+00:00,-0.0029453575927143294,1.3104999476337893,0.3104999476337893,-0.002945357592714304,3.826135736121993,0.6666666666666667,0.010516196159832179,1.3702221883105112,0.37022218831051124,0.0,3.3573485609919484,0.75,0.0,0.9760859839556056,-0.02391401604439436,-0.018147658370870068,4.013073108621058,0.0,0.06711731851100922,3.612513301879577,2.612513301879577,0.0,7.4371108754930315,0.0
