period,start,end,regime,days,signed_mv_return_pct,signed_mv_sharpe,signed_mv_mdd_pct,signed_mv_calmar,btc_return_pct,equal_weight_return_pct,funding_coverage_pct
2020,2020-11-23 00:00:00+00:00,2020-12-31 00:00:00+00:00,bull,39,31.939503105840352,5.473818449276887,-10.5945114632487,116.89046644668485,57.045760284672944,13.738406051690589,0.0
2021,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,bull,365,1437.6314904933156,2.84727755137599,-34.101742339004524,42.1571272283351,59.612734312665694,3656.80772252175,0.0
2022,2022-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,bear,365,-25.711252344374525,-0.41491729802508903,-56.34559148620668,-0.4563134695403562,-64.2125399800046,-77.85412635368938,0.0
2023,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,bull,365,16.80416011257444,0.5822695420903833,-44.362357707638914,0.37879321525963155,155.87146865325076,222.8004436472772,64.10958904109589
2024,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,bull,366,-23.98400812130551,-0.3189064111354231,-44.805630378634916,-0.53401841237322,121.24542124542094,98.7899138215955,100.0
2025,2025-01-01 00:00:00+00:00,2025-08-28 00:00:00+00:00,recovery,240,-22.1864294271522,-0.6520679955797746,-43.11814680124048,-0.735580855956214,20.2787865840633,2.6996221648811325,100.0
