date,close,regime,regime_raw,cluster,confidence,active_regimes,refit_date,price_return,signal_regime,signal,position,turnover,fee_return,funding,funding_return,strategy_return_gross,strategy_return,strategy_equity,buy_hold_equity,short_hold_equity,drawdown
2020-11-09 00:00:00+00:00,15328.72,unlabeled,unlabeled,-1,,,,-0.009337435048987985,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.4972509037489108,0.6523288287354981,0.0
2020-11-10 00:00:00+00:00,15294.68,unlabeled,unlabeled,-1,,,,-0.0022206681314551613,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.493926006382163,0.6539731332253211,0.0
2020-11-11 00:00:00+00:00,15690.24,unlabeled,unlabeled,-1,,,,0.025862587514089874,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.5325627984617967,0.6372558877753853,0.0
2020-11-12 00:00:00+00:00,16289.02,unlabeled,unlabeled,-1,,,,0.03816257750040797,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.591049345032337,0.6131277373368985,0.0
2020-11-13 00:00:00+00:00,16320.54,unlabeled,unlabeled,-1,,,,0.0019350458161386808,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.594128098410712,0.6121252453952072,0.0
2020-11-14 00:00:00+00:00,16064.51,unlabeled,unlabeled,-1,,,,-0.015687593670307476,unlabeled,0.0,0.0,0.0,-0.0,0.00024277,-0.0,-0.0,-0.0,1.0,1.5691200645444248,0.621876623166129,0.0
2020-11-15 00:00:00+00:00,15952.27,unlabeled,unlabeled,-1,,,,-0.00698682997489497,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.5581568894432567,0.6264081323845024,0.0
2020-11-16 00:00:00+00:00,16707.07,unlabeled,unlabeled,-1,,,,0.047316149989938605,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.63188287453201,0.5969568336773954,0.0
2020-11-17 00:00:00+00:00,17670.01,unlabeled,unlabeled,-1,,,,0.057636677167211214,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.725939180946112,0.5627293124220739,0.0
2020-11-18 00:00:00+00:00,17788.32,unlabeled,unlabeled,-1,,,,0.006695525356239296,unlabeled,0.0,0.0,0.0,-0.0,0.00100196,-0.0,0.0,0.0,1.0,1.7374952504954635,0.5595253763039272,0.0
2020-11-19 00:00:00+00:00,17811.68,unlabeled,unlabeled,-1,,,,0.0013132212597930515,unlabeled,0.0,0.0,0.0,-0.0,0.0008722199999999999,-0.0,0.0,0.0,1.0,1.7397769661972036,0.559278624908091,0.0
2020-11-20 00:00:00+00:00,18664.31,unlabeled,unlabeled,-1,,,,0.0478691510289877,unlabeled,0.0,0.0,0.0,-0.0,0.00114914,-0.0,0.0,0.0,1.0,1.8230586125488515,0.5331491213841079,0.0
2020-11-21 00:00:00+00:00,18721.99,unlabeled,unlabeled,-1,,,,0.0030903901617578278,unlabeled,0.0,0.0,0.0,-0.0,0.00079438,-0.0,0.0,0.0,1.0,1.8286925749493803,0.5319250055836777,0.0
2020-11-22 00:00:00+00:00,18435.2,unlabeled,unlabeled,-1,,,,-0.015318350239477807,unlabeled,0.0,0.0,0.0,-0.0,0.00233885,-0.0,-0.0,-0.0,1.0,1.8006800216059733,0.541317311919654,0.0
2020-11-23 00:00:00+00:00,18382.07,unlabeled,unlabeled,-1,,,,-0.002881986634264977,unlabeled,0.0,0.0,0.0,-0.0,0.00285749,-0.0,-0.0,-0.0,1.0,1.795490485851117,0.54442418998314,0.0
2020-11-24 00:00:00+00:00,19179.64,unlabeled,unlabeled,-1,,,,0.04338847583541994,unlabeled,0.0,0.0,0.0,-0.0,0.00192343,-0.0,0.0,0.0,1.0,1.8733940814091945,0.5218496159915778,0.0
2020-11-25 00:00:00+00:00,18741.67,unlabeled,unlabeled,-1,,,,-0.02283515227605948,unlabeled,0.0,0.0,0.0,-0.0,0.00197606,-0.0,-0.0,-0.0,1.0,1.8306148422871469,0.5347973375901249,0.0
2020-11-26 00:00:00+00:00,17155.34,unlabeled,unlabeled,-1,,,,-0.08464187022821335,unlabeled,0.0,0.0,0.0,-0.0,0.0007734,-0.0,-0.0,-0.0,1.0,1.675668178368437,0.5804771966977145,0.0
2020-11-27 00:00:00+00:00,17144.1,unlabeled,unlabeled,-1,,,,-0.0006551895794546514,unlabeled,0.0,0.0,0.0,-0.0,0.00030773,-0.0,-0.0,-0.0,1.0,1.6745702980393462,0.5810361495558417,0.0
2020-11-28 00:00:00+00:00,17717.74,unlabeled,unlabeled,-1,,,,0.033459907490040575,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.7306012652973124,0.5617690445882007,0.0
2020-11-29 00:00:00+00:00,18181.09,unlabeled,unlabeled,-1,,,,0.026151755246436537,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.775859526016541,0.547246328742482,0.0
2020-11-30 00:00:00+00:00,19720.0,unlabeled,unlabeled,-1,,,,0.08464343996977086,unlabeled,0.0,0.0,0.0,-0.0,0.00049481,-0.0,0.0,0.0,1.0,1.926174385201668,0.5011962999228153,0.0
2020-12-01 00:00:00+00:00,18772.7,unlabeled,unlabeled,-1,,,,-0.048037525354969524,unlabeled,0.0,0.0,0.0,-0.0,0.00100762,-0.0,-0.0,-0.0,1.0,1.8336457343344499,0.5257775453039027,0.0
2020-12-02 00:00:00+00:00,19207.01,unlabeled,unlabeled,-1,,,,0.023135190995434707,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.8760674786162415,0.5137713146357773,0.0
2020-12-03 00:00:00+00:00,19434.3,unlabeled,unlabeled,-1,,,,0.011833700300046823,unlabeled,0.0,0.0,0.0,-0.0,0.00045454999999999996,-0.0,0.0,0.0,1.0,1.8982682989008506,0.5079250336266842,0.0
2020-12-04 00:00:00+00:00,18664.2,unlabeled,unlabeled,-1,,,,-0.039625816211543485,unlabeled,0.0,0.0,0.0,-0.0,0.00032703,-0.0,-0.0,-0.0,1.0,1.8230478681684061,0.5282180843821641,0.0
2020-12-05 00:00:00+00:00,19147.62,unlabeled,unlabeled,-1,,,,0.025900922621917788,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.8702664899378882,0.5146952140763986,0.0
2020-12-06 00:00:00+00:00,19375.02,unlabeled,unlabeled,-1,,,,0.011876149620684062,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.8924780546029423,0.5087370252692002,0.0
2020-12-07 00:00:00+00:00,19172.88,unlabeled,unlabeled,-1,,,,-0.010433021488493899,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.8727337903927666,0.514197310693407,0.0
2020-12-08 00:00:00+00:00,18319.32,unlabeled,unlabeled,-1,,,,-0.044519133275752076,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.7893613051882666,0.5372431884914081,0.0
2020-12-09 00:00:00+00:00,18537.98,unlabeled,unlabeled,-1,,,,0.011936032560160514,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.810719179988885,0.5309918092573975,0.0
2020-12-10 00:00:00+00:00,18253.51,unlabeled,unlabeled,-1,,,,-0.015345253366332301,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.7829332353966783,0.5392993106486766,0.0
2020-12-11 00:00:00+00:00,18031.47,unlabeled,unlabeled,-1,,,,-0.012164235809989266,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,-0.0,-0.0,1.0,1.761245215087846,0.5460212644287663,0.0
2020-12-12 00:00:00+00:00,18800.0,unlabeled,unlabeled,-1,,,,0.04262159435697699,unlabeled,0.0,0.0,0.0,-0.0,0.00012179,-0.0,0.0,0.0,1.0,1.8363122942084869,0.5228154675157946,0.0
2020-12-13 00:00:00+00:00,19175.07,unlabeled,unlabeled,-1,,,,0.0199505319148936,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.8729477012398048,0.5125418654857754,0.0
2020-12-14 00:00:00+00:00,19270.7,unlabeled,unlabeled,-1,,,,0.00498720474032166,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.8822884748938025,0.5101394768242572,0.0
2020-12-15 00:00:00+00:00,19424.91,unlabeled,unlabeled,-1,,,,0.008002304015941153,unlabeled,0.0,0.0,0.0,-0.0,0.00030000000000000003,-0.0,0.0,0.0,1.0,1.897351119515605,0.5062102274832236,0.0
2020-12-16 00:00:00+00:00,21346.8,unlabeled,unlabeled,-1,,,,0.09893945454573538,unlabeled,0.0,0.0,0.0,-0.0,0.00066054,-0.0,0.0,0.0,1.0,2.085074004362219,0.45646043579422263,0.0
2020-12-17 00:00:00+00:00,22816.99,unlabeled,unlabeled,-1,,,,0.06887168100136809,unlabeled,0.0,0.0,0.0,-0.0,0.00085973,-0.0,0.0,0.0,1.0,2.228676556054899,0.4254156710009228,0.0
2020-12-18 00:00:00+00:00,23124.35,unlabeled,unlabeled,-1,,,,0.013470663746620204,unlabeled,0.0,0.0,0.0,-0.0,0.00127112,-0.0,0.0,0.0,1.0,2.25869830854149,0.42022579391204923,0.0
2020-12-19 00:00:00+00:00,23847.28,unlabeled,unlabeled,-1,,,,0.03126271657365498,unlabeled,0.0,0.0,0.0,-0.0,0.0011857600000000001,-0.0,0.0,0.0,1.0,2.3293113535868164,0.40758668095742684,0.0
2020-12-20 00:00:00+00:00,23472.96,unlabeled,unlabeled,-1,,,,-0.015696549040393748,unlabeled,0.0,0.0,0.0,-0.0,0.0015461,-0.0,-0.0,-0.0,1.0,2.292749203694895,0.4146145550507147,0.0
2020-12-21 00:00:00+00:00,22730.1,unlabeled,unlabeled,-1,,,,-0.03164747863073092,unlabeled,0.0,0.0,0.0,-0.0,0.00095785,-0.0,-0.0,-0.0,1.0,2.2201894722653353,0.4281331988732276,0.0
2020-12-22 00:00:00+00:00,23826.99,unlabeled,unlabeled,-1,,,,0.048257156809693,unlabeled,0.0,0.0,0.0,-0.0,0.00039956,-0.0,0.0,0.0,1.0,2.327329503775673,0.4076437728607085,0.0
2020-12-23 00:00:00+00:00,23238.27,unlabeled,unlabeled,-1,,,,-0.0247081146212762,unlabeled,0.0,0.0,0.0,-0.0,0.00031524,-0.0,-0.0,-0.0,1.0,2.269825579634906,0.41784438754815695,0.0
2020-12-24 00:00:00+00:00,23737.44,unlabeled,unlabeled,-1,,,,0.021480514685473517,unlabeled,0.0,0.0,0.0,-0.0,0.00047216,-0.0,0.0,0.0,1.0,2.318582601331717,0.40906616445121086,0.0
2020-12-25 00:00:00+00:00,24730.0,unlabeled,unlabeled,-1,,,,0.04181411306358229,unlabeled,0.0,0.0,0.0,-0.0,0.00063433,-0.0,0.0,0.0,1.0,2.4155320763710564,0.3922209085404583,0.0
2020-12-26 00:00:00+00:00,26508.83,unlabeled,unlabeled,-1,,,,0.07193004448038831,unlabeled,0.0,0.0,0.0,-0.0,0.00036965,-0.0,0.0,0.0,1.0,2.589281406068231,0.3641534256018468,0.0
2020-12-27 00:00:00+00:00,26305.64,unlabeled,unlabeled,-1,,,,-0.007664993136249354,unlabeled,0.0,0.0,0.0,-0.0,0.0011657199999999999,-0.0,-0.0,-0.0,1.0,2.5694345818629003,0.36736916004091924,0.0
2020-12-28 00:00:00+00:00,27102.66,unlabeled,unlabeled,-1,,,,0.030298445504462146,unlabeled,0.0,0.0,0.0,-0.0,0.00150874,-0.0,0.0,0.0,1.0,2.647284455518754,0.35679271011191954,0.0
2020-12-29 00:00:00+00:00,27402.83,unlabeled,unlabeled,-1,,,,0.011075296668297652,unlabeled,0.0,0.0,0.0,-0.0,0.00126537,-0.0,0.0,0.0,1.0,2.6766039162289967,0.35329259978993843,0.0
2020-12-30 00:00:00+00:00,28906.99,unlabeled,unlabeled,-1,,,,0.0548906809990064,unlabeled,0.0,0.0,0.0,-0.0,0.00188695,-0.0,0.0,0.0,1.0,2.823524527955414,0.33456677386673295,0.0
2020-12-31 00:00:00+00:00,28951.68,unlabeled,unlabeled,-1,,,,0.0015459928550152213,unlabeled,0.0,0.0,0.0,-0.0,0.00150381,-0.0,0.0,0.0,1.0,2.8278896767015933,0.334552660885018,0.0
2021-01-01 00:00:00+00:00,29337.16,unlabeled,unlabeled,-1,,,,0.013314598669230904,unlabeled,0.0,0.0,0.0,-0.0,0.00083546,-0.0,0.0,0.0,1.0,2.865541892827736,0.33037773183767366,0.0
2021-01-02 00:00:00+00:00,32199.91,unlabeled,unlabeled,-1,,,,0.09758102011237635,unlabeled,0.0,0.0,0.0,-0.0,0.00145622,-0.0,0.0,0.0,1.0,3.1451643939046163,0.298620238403197,0.0
2021-01-03 00:00:00+00:00,33054.53,unlabeled,unlabeled,-1,,,,0.026541067971929122,unlabeled,0.0,0.0,0.0,-0.0,0.00393808,-0.0,0.0,0.0,1.0,3.22864041586613,0.2918705287463949,0.0
2021-01-04 00:00:00+00:00,32031.07,unlabeled,unlabeled,-1,,,,-0.030962775752672922,unlabeled,0.0,0.0,0.0,-0.0,0.004567450000000001,-0.0,-0.0,-0.0,1.0,3.1286727466836504,0.3022407545233063,0.0
2021-01-05 00:00:00+00:00,33999.52,unlabeled,unlabeled,-1,,,,0.06145439412420495,unlabeled,0.0,0.0,0.0,-0.0,0.00198408,-0.0,0.0,0.0,1.0,3.3209434347440063,0.28426640191066854,0.0
2021-01-06 00:00:00+00:00,36823.68,unlabeled,unlabeled,-1,,,,0.08306470208991201,unlabeled,0.0,0.0,0.0,-0.0,0.00486454,-0.0,0.0,0.0,1.0,3.5967966118084664,0.2620367232045382,0.0
2021-01-07 00:00:00+00:00,39498.92,unlabeled,unlabeled,-1,,,,0.07264999044093368,unlabeled,0.0,0.0,0.0,-0.0,0.0034290099999999997,-0.0,0.0,0.0,1.0,3.858103851274334,0.24389828431279048,0.0
2021-01-08 00:00:00+00:00,40637.23,unlabeled,unlabeled,-1,,,,0.02881876263958616,unlabeled,0.0,0.0,0.0,-0.0,0.00437453,-0.0,0.0,0.0,1.0,3.969289630403082,0.2379363779106527,0.0
2021-01-09 00:00:00+00:00,40136.04,unlabeled,unlabeled,-1,,,,-0.012333271731365558,unlabeled,0.0,0.0,0.0,-0.0,0.00276814,-0.0,-0.0,-0.0,1.0,3.9203353028108294,0.24152955311935123,0.0
2021-01-10 00:00:00+00:00,38221.67,unlabeled,unlabeled,-1,,,,-0.04769703239283207,unlabeled,0.0,0.0,0.0,-0.0,0.0031922400000000003,-0.0,-0.0,-0.0,1.0,3.733346942881898,0.25382081633896086,0.0
2021-01-11 00:00:00+00:00,35408.46,unlabeled,unlabeled,-1,,,,-0.07360248780338485,unlabeled,0.0,0.0,0.0,-0.0,0.00221483,-0.0,-0.0,-0.0,1.0,3.458563320052629,0.2730648298364465,0.0
2021-01-12 00:00:00+00:00,34056.9,unlabeled,unlabeled,-1,,,,-0.03817053890510902,unlabeled,0.0,0.0,0.0,-0.0,0.00139326,-0.0,-0.0,-0.0,1.0,3.326548094288777,0.28386831185215344,0.0
2021-01-13 00:00:00+00:00,37421.07,unlabeled,unlabeled,-1,,,,0.09878086378971651,unlabeled,0.0,0.0,0.0,-0.0,0.00107888,-0.0,0.0,0.0,1.0,3.655147388480658,0.25613381464916013,0.0
2021-01-14 00:00:00+00:00,39163.31,unlabeled,unlabeled,-1,,,,0.04655772803931035,unlabeled,0.0,0.0,0.0,-0.0,0.00219461,-0.0,0.0,0.0,1.0,3.8253227465371356,0.2447709199960206,0.0
2021-01-15 00:00:00+00:00,36755.24,unlabeled,unlabeled,-1,,,,-0.061487907942408326,unlabeled,0.0,0.0,0.0,-0.0,0.00238296,-0.0,-0.0,-0.0,1.0,3.5901116536480595,0.26040465110322825,0.0
